transaction_id,transaction_date,year,month,month_name,day,day_name,transaction_time,hour,time_of_day,transaction_qty,store_id,store_location,product_id,product_category,product_type,product_detail,unit_price,revenue,Day_classification
841,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T14:26:33.000Z,14,Afternoon,1,8,Hell's Kitchen,36,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,3.75,3.75,Weekday
842,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T14:29:35.000Z,14,Afternoon,2,3,Astoria,43,Tea,Brewed herbal tea,Lemon Grass Lg,3,6,Weekday
843,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T14:29:35.000Z,14,Afternoon,1,3,Astoria,71,Bakery,Pastry,Chocolate Croissant,3.75,3.75,Weekday
844,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T14:33:26.000Z,14,Afternoon,1,3,Astoria,22,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2,2,Weekday
845,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T14:33:58.000Z,14,Afternoon,2,5,Lower Manhattan,37,Coffee,Barista Espresso,Espresso shot,3,6,Weekday
846,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T14:34:53.000Z,14,Afternoon,1,3,Astoria,48,Tea,Brewed Black tea,English Breakfast Rg,2.5,2.5,Weekday
847,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T14:36:56.000Z,14,Afternoon,2,5,Lower Manhattan,87,Coffee,Barista Espresso,Ouro Brasileiro shot,3,6,Weekday
848,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T14:37:44.000Z,14,Afternoon,2,8,Hell's Kitchen,52,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5,5,Weekday
849,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T14:39:18.000Z,14,Afternoon,1,8,Hell's Kitchen,24,Coffee,Drip coffee,Our Old Time Diner Blend Lg,3,3,Weekday
850,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T14:40:25.000Z,14,Afternoon,2,3,Astoria,40,Coffee,Barista Espresso,Cappuccino,3.75,7.5,Weekday
851,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T14:42:21.000Z,14,Afternoon,1,3,Astoria,47,Tea,Brewed Green tea,Serenity Green Tea Lg,3,3,Weekday
852,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T14:42:21.000Z,14,Afternoon,1,3,Astoria,72,Bakery,Scone,Ginger Scone,3.25,3.25,Weekday
853,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T14:44:28.000Z,14,Afternoon,2,5,Lower Manhattan,52,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5,5,Weekday
854,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T14:46:31.000Z,14,Afternoon,2,8,Hell's Kitchen,23,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5,5,Weekday
855,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T14:48:02.000Z,14,Afternoon,2,5,Lower Manhattan,27,Coffee,Organic brewed coffee,Brazilian Lg,3.5,7,Weekday
856,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T14:48:05.000Z,14,Afternoon,1,5,Lower Manhattan,41,Coffee,Barista Espresso,Cappuccino Lg,4.25,4.25,Weekday
857,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T14:48:53.000Z,14,Afternoon,1,8,Hell's Kitchen,32,Coffee,Gourmet brewed coffee,Ethiopia Rg,3,3,Weekday
858,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T14:51:11.000Z,14,Afternoon,1,3,Astoria,36,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,3.75,3.75,Weekday
859,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T14:52:26.000Z,14,Afternoon,1,5,Lower Manhattan,46,Tea,Brewed Green tea,Serenity Green Tea Rg,2.5,2.5,Weekday
860,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T14:52:26.000Z,14,Afternoon,1,5,Lower Manhattan,76,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,3.5,Weekday
861,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T14:54:33.000Z,14,Afternoon,2,3,Astoria,37,Coffee,Barista Espresso,Espresso shot,3,6,Weekday
862,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T14:54:40.000Z,14,Afternoon,1,5,Lower Manhattan,87,Coffee,Barista Espresso,Ouro Brasileiro shot,3,3,Weekday
863,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T14:54:46.000Z,14,Afternoon,2,5,Lower Manhattan,52,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5,5,Weekday
864,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T14:55:38.000Z,14,Afternoon,2,8,Hell's Kitchen,36,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,3.75,7.5,Weekday
865,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T14:58:21.000Z,14,Afternoon,2,8,Hell's Kitchen,87,Coffee,Barista Espresso,Ouro Brasileiro shot,3,6,Weekday
866,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T14:58:28.000Z,14,Afternoon,2,8,Hell's Kitchen,46,Tea,Brewed Green tea,Serenity Green Tea Rg,2.5,5,Weekday
867,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T14:59:08.000Z,14,Afternoon,1,8,Hell's Kitchen,30,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,3,3,Weekday
868,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T15:03:12.000Z,15,Afternoon,2,3,Astoria,26,Coffee,Organic brewed coffee,Brazilian Rg,3,6,Weekday
869,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T15:03:12.000Z,15,Afternoon,1,3,Astoria,73,Bakery,Pastry,Almond Croissant,3.75,3.75,Weekday
870,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T15:04:21.000Z,15,Afternoon,2,3,Astoria,23,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5,5,Weekday
871,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T15:05:22.000Z,15,Afternoon,1,3,Astoria,27,Coffee,Organic brewed coffee,Brazilian Lg,3.5,3.5,Weekday
872,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T15:05:22.000Z,15,Afternoon,1,3,Astoria,79,Bakery,Scone,Jumbo Savory Scone,3.75,3.75,Weekday
873,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T15:09:48.000Z,15,Afternoon,2,5,Lower Manhattan,31,Coffee,Gourmet brewed coffee,Ethiopia Sm,2.2,4.4,Weekday
874,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T15:10:48.000Z,15,Afternoon,1,8,Hell's Kitchen,44,Tea,Brewed herbal tea,Peppermint Rg,2.5,2.5,Weekday
875,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T15:12:44.000Z,15,Afternoon,1,3,Astoria,52,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5,2.5,Weekday
876,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T15:15:03.000Z,15,Afternoon,1,3,Astoria,40,Coffee,Barista Espresso,Cappuccino,3.75,3.75,Weekday
877,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T15:15:03.000Z,15,Afternoon,1,3,Astoria,77,Bakery,Scone,Oatmeal Scone,3,3,Weekday
878,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T15:18:41.000Z,15,Afternoon,1,5,Lower Manhattan,59,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,4.5,4.5,Weekday
879,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T15:19:46.000Z,15,Afternoon,1,3,Astoria,53,Tea,Brewed Chai tea,Traditional Blend Chai Lg,3,3,Weekday
880,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T15:21:45.000Z,15,Afternoon,2,3,Astoria,47,Tea,Brewed Green tea,Serenity Green Tea Lg,3,6,Weekday
881,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T15:22:19.000Z,15,Afternoon,2,8,Hell's Kitchen,28,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2,4,Weekday
882,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T15:23:29.000Z,15,Afternoon,2,8,Hell's Kitchen,45,Tea,Brewed herbal tea,Peppermint Lg,3,6,Weekday
883,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T15:24:16.000Z,15,Afternoon,1,3,Astoria,60,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,3.75,3.75,Weekday
884,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T15:24:52.000Z,15,Afternoon,2,5,Lower Manhattan,48,Tea,Brewed Black tea,English Breakfast Rg,2.5,5,Weekday
885,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T15:26:08.000Z,15,Afternoon,1,3,Astoria,50,Tea,Brewed Black tea,Earl Grey Rg,2.5,2.5,Weekday
886,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T15:26:22.000Z,15,Afternoon,2,5,Lower Manhattan,42,Tea,Brewed herbal tea,Lemon Grass Rg,2.5,5,Weekday
887,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T15:26:22.000Z,15,Afternoon,1,5,Lower Manhattan,69,Bakery,Biscotti,Hazelnut Biscotti,3.25,3.25,Weekday
888,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T15:27:43.000Z,15,Afternoon,1,3,Astoria,58,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,3.5,3.5,Weekday
889,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T15:27:48.000Z,15,Afternoon,1,3,Astoria,41,Coffee,Barista Espresso,Cappuccino Lg,4.25,4.25,Weekday
890,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T15:28:35.000Z,15,Afternoon,2,5,Lower Manhattan,87,Coffee,Barista Espresso,Ouro Brasileiro shot,3,6,Weekday
891,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T15:29:31.000Z,15,Afternoon,2,5,Lower Manhattan,44,Tea,Brewed herbal tea,Peppermint Rg,2.5,5,Weekday
892,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T15:30:51.000Z,15,Afternoon,1,8,Hell's Kitchen,40,Coffee,Barista Espresso,Cappuccino,3.75,3.75,Weekday
893,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T15:32:44.000Z,15,Afternoon,2,8,Hell's Kitchen,45,Tea,Brewed herbal tea,Peppermint Lg,3,6,Weekday
894,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T15:34:44.000Z,15,Afternoon,2,5,Lower Manhattan,34,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,2.45,4.9,Weekday
895,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T15:35:22.000Z,15,Afternoon,1,8,Hell's Kitchen,53,Tea,Brewed Chai tea,Traditional Blend Chai Lg,3,3,Weekday
896,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T15:35:22.000Z,15,Afternoon,1,8,Hell's Kitchen,69,Bakery,Biscotti,Hazelnut Biscotti,3.25,3.25,Weekday
897,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T15:35:30.000Z,15,Afternoon,2,5,Lower Manhattan,60,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,3.75,7.5,Weekday
898,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T15:35:30.000Z,15,Afternoon,1,5,Lower Manhattan,70,Bakery,Scone,Cranberry Scone,3.25,3.25,Weekday
899,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T15:36:29.000Z,15,Afternoon,2,8,Hell's Kitchen,46,Tea,Brewed Green tea,Serenity Green Tea Rg,2.5,5,Weekday
900,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T15:36:47.000Z,15,Afternoon,2,3,Astoria,23,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5,5,Weekday
901,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T15:37:20.000Z,15,Afternoon,2,8,Hell's Kitchen,33,Coffee,Gourmet brewed coffee,Ethiopia Lg,3.5,7,Weekday
902,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T15:37:20.000Z,15,Afternoon,1,8,Hell's Kitchen,69,Bakery,Biscotti,Hazelnut Biscotti,3.25,3.25,Weekday
903,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T15:38:44.000Z,15,Afternoon,2,5,Lower Manhattan,47,Tea,Brewed Green tea,Serenity Green Tea Lg,3,6,Weekday
904,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T15:41:09.000Z,15,Afternoon,1,8,Hell's Kitchen,52,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5,2.5,Weekday
905,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T15:41:09.000Z,15,Afternoon,1,8,Hell's Kitchen,69,Bakery,Biscotti,Hazelnut Biscotti,3.25,3.25,Weekday
906,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T15:41:55.000Z,15,Afternoon,2,5,Lower Manhattan,47,Tea,Brewed Green tea,Serenity Green Tea Lg,3,6,Weekday
907,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T15:41:55.000Z,15,Afternoon,1,5,Lower Manhattan,74,Bakery,Biscotti,Ginger Biscotti,3.5,3.5,Weekday
908,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T15:42:50.000Z,15,Afternoon,1,8,Hell's Kitchen,23,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5,2.5,Weekday
909,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T15:44:59.000Z,15,Afternoon,2,3,Astoria,44,Tea,Brewed herbal tea,Peppermint Rg,2.5,5,Weekday
910,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T15:48:55.000Z,15,Afternoon,1,5,Lower Manhattan,46,Tea,Brewed Green tea,Serenity Green Tea Rg,2.5,2.5,Weekday
911,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T15:48:55.000Z,15,Afternoon,1,5,Lower Manhattan,73,Bakery,Pastry,Almond Croissant,3.75,3.75,Weekday
912,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T15:49:27.000Z,15,Afternoon,1,5,Lower Manhattan,42,Tea,Brewed herbal tea,Lemon Grass Rg,2.5,2.5,Weekday
913,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T15:49:27.000Z,15,Afternoon,1,5,Lower Manhattan,78,Bakery,Scone,Scottish Cream Scone ,4.5,4.5,Weekday
914,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T15:50:12.000Z,15,Afternoon,2,3,Astoria,54,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2.5,5,Weekday
915,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T15:50:12.000Z,15,Afternoon,1,3,Astoria,79,Bakery,Scone,Jumbo Savory Scone,3.75,3.75,Weekday
916,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T15:50:27.000Z,15,Afternoon,2,5,Lower Manhattan,47,Tea,Brewed Green tea,Serenity Green Tea Lg,3,6,Weekday
917,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T15:50:28.000Z,15,Afternoon,2,8,Hell's Kitchen,46,Tea,Brewed Green tea,Serenity Green Tea Rg,2.5,5,Weekday
918,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T15:51:29.000Z,15,Afternoon,1,5,Lower Manhattan,34,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,2.45,2.45,Weekday
919,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T15:51:57.000Z,15,Afternoon,2,5,Lower Manhattan,38,Coffee,Barista Espresso,Latte,3.75,7.5,Weekday
920,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T15:52:14.000Z,15,Afternoon,2,5,Lower Manhattan,34,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,2.45,4.9,Weekday
921,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T15:52:58.000Z,15,Afternoon,1,8,Hell's Kitchen,56,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,2.55,2.55,Weekday
922,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T15:54:43.000Z,15,Afternoon,2,8,Hell's Kitchen,28,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2,4,Weekday
923,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T15:55:19.000Z,15,Afternoon,1,5,Lower Manhattan,55,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4,4,Weekday
924,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T15:55:19.000Z,15,Afternoon,1,5,Lower Manhattan,79,Bakery,Scone,Jumbo Savory Scone,3.75,3.75,Weekday
925,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T15:55:27.000Z,15,Afternoon,2,5,Lower Manhattan,56,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,2.55,5.1,Weekday
926,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T15:56:41.000Z,15,Afternoon,1,8,Hell's Kitchen,48,Tea,Brewed Black tea,English Breakfast Rg,2.5,2.5,Weekday
927,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T15:58:07.000Z,15,Afternoon,2,5,Lower Manhattan,29,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2.5,5,Weekday
928,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T15:59:37.000Z,15,Afternoon,1,3,Astoria,58,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,3.5,3.5,Weekday
929,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T15:59:53.000Z,15,Afternoon,2,3,Astoria,43,Tea,Brewed herbal tea,Lemon Grass Lg,3,6,Weekday
930,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T16:00:33.000Z,16,Afternoon,2,3,Astoria,51,Tea,Brewed Black tea,Earl Grey Lg,3,6,Weekday
931,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T16:00:33.000Z,16,Afternoon,1,3,Astoria,78,Bakery,Scone,Scottish Cream Scone ,4.5,4.5,Weekday
932,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T16:02:09.000Z,16,Afternoon,1,5,Lower Manhattan,40,Coffee,Barista Espresso,Cappuccino,3.75,3.75,Weekday
933,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T16:02:21.000Z,16,Afternoon,1,5,Lower Manhattan,44,Tea,Brewed herbal tea,Peppermint Rg,2.5,2.5,Weekday
934,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T16:05:18.000Z,16,Afternoon,1,5,Lower Manhattan,52,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5,2.5,Weekday
935,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T16:06:01.000Z,16,Afternoon,2,5,Lower Manhattan,34,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,2.45,4.9,Weekday
936,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T16:06:18.000Z,16,Afternoon,1,3,Astoria,39,Coffee,Barista Espresso,Latte Rg,4.25,4.25,Weekday
937,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T16:08:22.000Z,16,Afternoon,1,5,Lower Manhattan,54,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2.5,2.5,Weekday
938,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T16:09:17.000Z,16,Afternoon,1,3,Astoria,39,Coffee,Barista Espresso,Latte Rg,4.25,4.25,Weekday
939,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T16:09:45.000Z,16,Afternoon,2,3,Astoria,45,Tea,Brewed herbal tea,Peppermint Lg,3,6,Weekday
940,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T16:11:04.000Z,16,Afternoon,1,3,Astoria,40,Coffee,Barista Espresso,Cappuccino,3.75,3.75,Weekday
941,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T16:11:57.000Z,16,Afternoon,2,8,Hell's Kitchen,26,Coffee,Organic brewed coffee,Brazilian Rg,3,6,Weekday
942,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T16:12:01.000Z,16,Afternoon,2,8,Hell's Kitchen,47,Tea,Brewed Green tea,Serenity Green Tea Lg,3,6,Weekday
943,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T16:14:09.000Z,16,Afternoon,1,5,Lower Manhattan,30,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,3,3,Weekday
944,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T16:14:09.000Z,16,Afternoon,1,5,Lower Manhattan,78,Bakery,Scone,Scottish Cream Scone ,4.5,4.5,Weekday
945,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T16:18:15.000Z,16,Afternoon,2,3,Astoria,53,Tea,Brewed Chai tea,Traditional Blend Chai Lg,3,6,Weekday
946,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T16:19:33.000Z,16,Afternoon,1,3,Astoria,38,Coffee,Barista Espresso,Latte,3.75,3.75,Weekday
947,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T16:19:48.000Z,16,Afternoon,2,5,Lower Manhattan,60,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,3.75,7.5,Weekday
948,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T16:19:48.000Z,16,Afternoon,1,5,Lower Manhattan,78,Bakery,Scone,Scottish Cream Scone ,4.5,4.5,Weekday
949,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T16:22:25.000Z,16,Afternoon,1,3,Astoria,48,Tea,Brewed Black tea,English Breakfast Rg,2.5,2.5,Weekday
950,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T16:22:30.000Z,16,Afternoon,2,3,Astoria,27,Coffee,Organic brewed coffee,Brazilian Lg,3.5,7,Weekday
951,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T16:23:50.000Z,16,Afternoon,1,5,Lower Manhattan,26,Coffee,Organic brewed coffee,Brazilian Rg,3,3,Weekday
952,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T16:26:14.000Z,16,Afternoon,1,3,Astoria,55,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4,4,Weekday
953,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T16:26:38.000Z,16,Afternoon,1,3,Astoria,25,Coffee,Organic brewed coffee,Brazilian Sm,2.2,2.2,Weekday
954,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T16:26:38.000Z,16,Afternoon,1,3,Astoria,73,Bakery,Pastry,Almond Croissant,3.75,3.75,Weekday
955,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T16:26:49.000Z,16,Afternoon,1,8,Hell's Kitchen,54,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2.5,2.5,Weekday
956,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T16:28:26.000Z,16,Afternoon,1,8,Hell's Kitchen,36,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,3.75,3.75,Weekday
957,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T16:30:05.000Z,16,Afternoon,1,5,Lower Manhattan,23,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5,2.5,Weekday
958,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T16:30:07.000Z,16,Afternoon,1,3,Astoria,24,Coffee,Drip coffee,Our Old Time Diner Blend Lg,3,3,Weekday
959,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T16:30:07.000Z,16,Afternoon,1,3,Astoria,74,Bakery,Biscotti,Ginger Biscotti,3.5,3.5,Weekday
960,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T16:30:37.000Z,16,Afternoon,2,8,Hell's Kitchen,53,Tea,Brewed Chai tea,Traditional Blend Chai Lg,3,6,Weekday
961,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T16:31:20.000Z,16,Afternoon,2,3,Astoria,36,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,3.75,7.5,Weekday
962,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T16:31:48.000Z,16,Afternoon,1,8,Hell's Kitchen,52,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5,2.5,Weekday
963,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T16:32:14.000Z,16,Afternoon,2,3,Astoria,52,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5,5,Weekday
964,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T16:32:25.000Z,16,Afternoon,2,5,Lower Manhattan,50,Tea,Brewed Black tea,Earl Grey Rg,2.5,5,Weekday
965,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T16:33:17.000Z,16,Afternoon,1,5,Lower Manhattan,57,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,3.1,3.1,Weekday
966,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T16:33:17.000Z,16,Afternoon,1,5,Lower Manhattan,75,Bakery,Pastry,Croissant,3.5,3.5,Weekday
967,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T16:34:50.000Z,16,Afternoon,1,5,Lower Manhattan,50,Tea,Brewed Black tea,Earl Grey Rg,2.5,2.5,Weekday
968,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T16:35:22.000Z,16,Afternoon,1,3,Astoria,31,Coffee,Gourmet brewed coffee,Ethiopia Sm,2.2,2.2,Weekday
969,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T16:35:22.000Z,16,Afternoon,2,3,Astoria,54,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2.5,5,Weekday
970,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T16:35:54.000Z,16,Afternoon,2,8,Hell's Kitchen,49,Tea,Brewed Black tea,English Breakfast Lg,3,6,Weekday
971,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T16:36:38.000Z,16,Afternoon,1,3,Astoria,32,Coffee,Gourmet brewed coffee,Ethiopia Rg,3,3,Weekday
972,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T16:41:26.000Z,16,Afternoon,2,5,Lower Manhattan,22,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2,4,Weekday
973,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T16:42:11.000Z,16,Afternoon,2,3,Astoria,51,Tea,Brewed Black tea,Earl Grey Lg,3,6,Weekday
974,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T16:42:33.000Z,16,Afternoon,1,5,Lower Manhattan,34,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,2.45,2.45,Weekday
975,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T16:42:33.000Z,16,Afternoon,1,5,Lower Manhattan,77,Bakery,Scone,Oatmeal Scone,3,3,Weekday
976,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T16:43:04.000Z,16,Afternoon,2,3,Astoria,34,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,2.45,4.9,Weekday
977,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T16:44:55.000Z,16,Afternoon,2,5,Lower Manhattan,32,Coffee,Gourmet brewed coffee,Ethiopia Rg,3,6,Weekday
978,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T16:47:01.000Z,16,Afternoon,1,3,Astoria,48,Tea,Brewed Black tea,English Breakfast Rg,2.5,2.5,Weekday
979,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T16:49:41.000Z,16,Afternoon,1,3,Astoria,49,Tea,Brewed Black tea,English Breakfast Lg,3,3,Weekday
980,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T16:50:14.000Z,16,Afternoon,1,8,Hell's Kitchen,25,Coffee,Organic brewed coffee,Brazilian Sm,2.2,2.2,Weekday
